time,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4
4735.000000,0.000000,0.000000,-5097.191835,537.534039,5097.191835,-537.534039,-537.534039,-5097.191835,537.534039,5097.191835
4736.000000,0.000000,0.000000,-5097.713675,535.611977,5097.713675,-535.611977,-535.611977,-5097.713675,535.611977,5097.713675
4737.000000,0.000000,0.000000,-5098.233621,533.689716,5098.233621,-533.689716,-533.689716,-5098.233621,533.689716,5098.233621
4738.000000,0.000000,0.000000,-5098.751671,531.767256,5098.751671,-531.767256,-531.767256,-5098.751671,531.767256,5098.751671
4739.000000,0.000000,0.000000,-5099.267827,529.844597,5099.267827,-529.844597,-529.844597,-5099.267827,529.844597,5099.267827
4740.000000,0.000000,0.000000,-5099.782087,527.921742,5099.782087,-527.921742,-527.921742,-5099.782087,527.921742,5099.782087
4741.000000,0.000000,0.000000,-5100.294454,525.998690,5100.294454,-525.998690,-525.998690,-5100.294454,525.998690,5100.294454
4742.000000,0.000000,0.000000,-5100.804925,524.075442,5100.804925,-524.075442,-524.075442,-5100.804925,524.075442,5100.804925
4743.000000,0.000000,0.000000,-5101.313503,522.151999,5101.313503,-522.151999,-522.151999,-5101.313503,522.151999,5101.313503
4744.000000,0.000000,0.000000,-5101.820186,520.228362,5101.820186,-520.228362,-520.228362,-5101.820186,520.228362,5101.820186
4745.000000,0.000000,0.000000,-5102.324975,518.304532,5102.324975,-518.304532,-518.304532,-5102.324975,518.304532,5102.324975
4746.000000,0.000000,0.000000,-5102.827870,516.380508,5102.827870,-516.380508,-516.380508,-5102.827870,516.380508,5102.827870
4747.000000,0.000000,0.000000,-5103.328872,514.456293,5103.328872,-514.456293,-514.456293,-5103.328872,514.456293,5103.328872
4748.000000,0.000000,0.000000,-5103.827980,512.531886,5103.827980,-512.531886,-512.531886,-5103.827980,512.531886,5103.827980
4749.000000,0.000000,0.000000,-5104.325195,510.607289,5104.325195,-510.607289,-510.607289,-5104.325195,510.607289,5104.325195
4750.000000,0.000000,0.000000,-5104.820516,508.682503,5104.820516,-508.682503,-508.682503,-5104.820516,508.682503,5104.820516
4751.000000,0.000000,0.000000,-5105.313944,506.757527,5105.313944,-506.757527,-506.757527,-5105.313944,506.757527,5105.313944
4752.000000,0.000000,0.000000,-5105.805480,504.832363,5105.805480,-504.832363,-504.832363,-5105.805480,504.832363,5105.805480
4753.000000,0.000000,0.000000,-5106.295122,502.907011,5106.295122,-502.907011,-502.907011,-5106.295122,502.907011,5106.295122
4754.000000,0.000000,0.000000,-5106.782872,500.981473,5106.782872,-500.981473,-500.981473,-5106.782872,500.981473,5106.782872
4755.000000,0.000000,0.000000,-5107.268730,499.055749,5107.268730,-499.055749,-499.055749,-5107.268730,499.055749,5107.268730
4756.000000,0.000000,0.000000,-5107.752695,497.129839,5107.752695,-497.129839,-497.129839,-5107.752695,497.129839,5107.752695
4757.000000,0.000000,0.000000,-5108.234768,495.203745,5108.234768,-495.203745,-495.203745,-5108.234768,495.203745,5108.234768
4758.000000,0.000000,0.000000,-5108.714949,493.277467,5108.714949,-493.277467,-493.277467,-5108.714949,493.277467,5108.714949
4759.000000,0.000000,0.000000,-5109.193238,491.351006,5109.193238,-491.351006,-491.351006,-5109.193238,491.351006,5109.193238
4760.000000,0.000000,0.000000,-5109.669635,489.424363,5109.669635,-489.424363,-489.424363,-5109.669635,489.424363,5109.669635
4761.000000,0.000000,0.000000,-5110.144141,487.497538,5110.144141,-487.497538,-487.497538,-5110.144141,487.497538,5110.144141
4762.000000,0.000000,0.000000,-5110.616755,485.570532,5110.616755,-485.570532,-485.570532,-5110.616755,485.570532,5110.616755
4763.000000,0.000000,0.000000,-5111.087478,483.643346,5111.087478,-483.643346,-483.643346,-5111.087478,483.643346,5111.087478
4764.000000,0.000000,0.000000,-5111.556309,481.715981,5111.556309,-481.715981,-481.715981,-5111.556309,481.715981,5111.556309
4765.000000,0.000000,0.000000,-5112.023250,479.788438,5112.023250,-479.788438,-479.788438,-5112.023250,479.788438,5112.023250
4766.000000,0.000000,0.000000,-5112.488300,477.860716,5112.488300,-477.860716,-477.860716,-5112.488300,477.860716,5112.488300
4767.000000,0.000000,0.000000,-5112.951458,475.932818,5112.951458,-475.932818,-475.932818,-5112.951458,475.932818,5112.951458
4768.000000,0.000000,0.000000,-5113.412727,474.004743,5113.412727,-474.004743,-474.004743,-5113.412727,474.004743,5113.412727
4769.000000,0.000000,0.000000,-5113.872105,472.076492,5113.872105,-472.076492,-472.076492,-5113.872105,472.076492,5113.872105
4770.000000,0.000000,0.000000,-5114.329592,470.148067,5114.329592,-470.148067,-470.148067,-5114.329592,470.148067,5114.329592
4771.000000,0.000000,0.000000,-5114.785189,468.219468,5114.785189,-468.219468,-468.219468,-5114.785189,468.219468,5114.785189
4772.000000,0.000000,0.000000,-5115.238897,466.290695,5115.238897,-466.290695,-466.290695,-5115.238897,466.290695,5115.238897
4773.000000,0.000000,0.000000,-5115.690714,464.361749,5115.690714,-464.361749,-464.361749,-5115.690714,464.361749,5115.690714
4774.000000,0.000000,0.000000,-5116.140641,462.432632,5116.140641,-462.432632,-462.432632,-5116.140641,462.432632,5116.140641
4775.000000,0.000000,0.000000,-5116.588679,460.503343,5116.588679,-460.503343,-460.503343,-5116.588679,460.503343,5116.588679
4776.000000,0.000000,0.000000,-5117.034828,458.573884,5117.034828,-458.573884,-458.573884,-5117.034828,458.573884,5117.034828
4777.000000,0.000000,0.000000,-5117.479086,456.644256,5117.479086,-456.644256,-456.644256,-5117.479086,456.644256,5117.479086
4778.000000,0.000000,0.000000,-5117.921456,454.714458,5117.921456,-454.714458,-454.714458,-5117.921456,454.714458,5117.921456
4779.000000,0.000000,0.000000,-5118.361937,452.784492,5118.361937,-452.784492,-452.784492,-5118.361937,452.784492,5118.361937
4780.000000,0.000000,0.000000,-5118.800528,450.854359,5118.800528,-450.854359,-450.854359,-5118.800528,450.854359,5118.800528
4781.000000,0.000000,0.000000,-5119.237231,448.924059,5119.237231,-448.924059,-448.924059,-5119.237231,448.924059,5119.237231
4782.000000,0.000000,0.000000,-5119.672045,446.993593,5119.672045,-446.993593,-446.993593,-5119.672045,446.993593,5119.672045
4783.000000,0.000000,0.000000,-5120.104971,445.062961,5120.104971,-445.062961,-445.062961,-5120.104971,445.062961,5120.104971
4784.000000,0.000000,0.000000,-5120.536008,443.132166,5120.536008,-443.132166,-443.132166,-5120.536008,443.132166,5120.536008
4785.000000,0.000000,0.000000,-5120.965156,441.201206,5120.965156,-441.201206,-441.201206,-5120.965156,441.201206,5120.965156
4786.000000,0.000000,0.000000,-5121.392417,439.270083,5121.392417,-439.270083,-439.270083,-5121.392417,439.270083,5121.392417
4787.000000,0.000000,0.000000,-5121.817789,437.338799,5121.817789,-437.338799,-437.338799,-5121.817789,437.338799,5121.817789
4788.000000,0.000000,0.000000,-5122.241274,435.407352,5122.241274,-435.407352,-435.407352,-5122.241274,435.407352,5122.241274
4789.000000,0.000000,0.000000,-5122.662871,433.475745,5122.662871,-433.475745,-433.475745,-5122.662871,433.475745,5122.662871
4790.000000,0.000000,0.000000,-5123.082580,431.543977,5123.082580,-431.543977,-431.543977,-5123.082580,431.543977,5123.082580
4791.000000,0.000000,0.000000,-5123.500401,429.612051,5123.500401,-429.612051,-429.612051,-5123.500401,429.612051,5123.500401
4792.000000,0.000000,0.000000,-5123.916335,427.679965,5123.916335,-427.679965,-427.679965,-5123.916335,427.679965,5123.916335
4793.000000,0.000000,0.000000,-5124.330382,425.747722,5124.330382,-425.747722,-425.747722,-5124.330382,425.747722,5124.330382
4794.000000,0.000000,0.000000,-5124.742542,423.815321,5124.742542,-423.815321,-423.815321,-5124.742542,423.815321,5124.742542
4795.000000,0.000000,0.000000,-5125.152815,421.882765,5125.152815,-421.882765,-421.882765,-5125.152815,421.882765,5125.152815
4796.000000,0.000000,0.000000,-5125.561200,419.950052,5125.561200,-419.950052,-419.950052,-5125.561200,419.950052,5125.561200
4797.000000,0.000000,0.000000,-5125.967699,418.017184,5125.967699,-418.017184,-418.017184,-5125.967699,418.017184,5125.967699
4798.000000,0.000000,0.000000,-5126.372311,416.084163,5126.372311,-416.084163,-416.084163,-5126.372311,416.084163,5126.372311
4799.000000,0.000000,0.000000,-5126.775037,414.150988,5126.775037,-414.150988,-414.150988,-5126.775037,414.150988,5126.775037
4800.000000,0.000000,0.000000,-5127.175876,412.217660,5127.175876,-412.217660,-412.217660,-5127.175876,412.217660,5127.175876
4801.000000,0.000000,0.000000,-5127.574829,410.284180,5127.574829,-410.284180,-410.284180,-5127.574829,410.284180,5127.574829
4802.000000,0.000000,0.000000,-5127.971896,408.350548,5127.971896,-408.350548,-408.350548,-5127.971896,408.350548,5127.971896
4803.000000,0.000000,0.000000,-5128.367077,406.416767,5128.367077,-406.416767,-406.416767,-5128.367077,406.416767,5128.367077
4804.000000,0.000000,0.000000,-5128.760371,404.482835,5128.760371,-404.482835,-404.482835,-5128.760371,404.482835,5128.760371
4805.000000,0.000000,0.000000,-5129.151780,402.548754,5129.151780,-402.548754,-402.548754,-5129.151780,402.548754,5129.151780
4806.000000,0.000000,0.000000,-5129.541304,400.614525,5129.541304,-400.614525,-400.614525,-5129.541304,400.614525,5129.541304
4807.000000,0.000000,0.000000,-5129.928941,398.680148,5129.928941,-398.680148,-398.680148,-5129.928941,398.680148,5129.928941
4808.000000,0.000000,0.000000,-5130.314693,396.745625,5130.314693,-396.745625,-396.745625,-5130.314693,396.745625,5130.314693
4809.000000,0.000000,0.000000,-5130.698560,394.810955,5130.698560,-394.810955,-394.810955,-5130.698560,394.810955,5130.698560
4810.000000,0.000000,0.000000,-5131.080542,392.876140,5131.080542,-392.876140,-392.876140,-5131.080542,392.876140,5131.080542
4811.000000,0.000000,0.000000,-5131.460638,390.941180,5131.460638,-390.941180,-390.941180,-5131.460638,390.941180,5131.460638
4812.000000,0.000000,0.000000,-5131.838850,389.006076,5131.838850,-389.006076,-389.006076,-5131.838850,389.006076,5131.838850
4813.000000,0.000000,0.000000,-5132.215176,387.070829,5132.215176,-387.070829,-387.070829,-5132.215176,387.070829,5132.215176
4814.000000,0.000000,0.000000,-5132.589618,385.135439,5132.589618,-385.135439,-385.135439,-5132.589618,385.135439,5132.589618
4815.000000,0.000000,0.000000,-5132.962175,383.199908,5132.962175,-383.199908,-383.199908,-5132.962175,383.199908,5132.962175
4816.000000,0.000000,0.000000,-5133.332848,381.264236,5133.332848,-381.264236,-381.264236,-5133.332848,381.264236,5133.332848
4817.000000,0.000000,0.000000,-5133.701636,379.328423,5133.701636,-379.328423,-379.328423,-5133.701636,379.328423,5133.701636
4818.000000,0.000000,0.000000,-5134.068540,377.392471,5134.068540,-377.392471,-377.392471,-5134.068540,377.392471,5134.068540
4819.000000,0.000000,0.000000,-5134.433559,375.456379,5134.433559,-375.456379,-375.456379,-5134.433559,375.456379,5134.433559
4820.000000,0.000000,0.000000,-5134.796695,373.520150,5134.796695,-373.520150,-373.520150,-5134.796695,373.520150,5134.796695
4821.000000,0.000000,0.000000,-5135.157946,371.583783,5135.157946,-371.583783,-371.583783,-5135.157946,371.583783,5135.157946
4822.000000,0.000000,0.000000,-5135.517314,369.647280,5135.517314,-369.647280,-369.647280,-5135.517314,369.647280,5135.517314
4823.000000,0.000000,0.000000,-5135.874798,367.710640,5135.874798,-367.710640,-367.710640,-5135.874798,367.710640,5135.874798
4824.000000,0.000000,0.000000,-5136.230398,365.773866,5136.230398,-365.773866,-365.773866,-5136.230398,365.773866,5136.230398
4825.000000,0.000000,0.000000,-5136.584114,363.836957,5136.584114,-363.836957,-363.836957,-5136.584114,363.836957,5136.584114
4826.000000,0.000000,0.000000,-5136.935948,361.899914,5136.935948,-361.899914,-361.899914,-5136.935948,361.899914,5136.935948
4827.000000,0.000000,0.000000,-5137.285897,359.962738,5137.285897,-359.962738,-359.962738,-5137.285897,359.962738,5137.285897
4828.000000,0.000000,0.000000,-5137.633964,358.025430,5137.633964,-358.025430,-358.025430,-5137.633964,358.025430,5137.633964
4829.000000,0.000000,0.000000,-5137.980147,356.087990,5137.980147,-356.087990,-356.087990,-5137.980147,356.087990,5137.980147
4830.000000,0.000000,0.000000,-5138.324448,354.150419,5138.324448,-354.150419,-354.150419,-5138.324448,354.150419,5138.324448
4831.000000,0.000000,0.000000,-5138.666865,352.212718,5138.666865,-352.212718,-352.212718,-5138.666865,352.212718,5138.666865
4832.000000,0.000000,0.000000,-5139.007400,350.274888,5139.007400,-350.274888,-350.274888,-5139.007400,350.274888,5139.007400
4833.000000,0.000000,0.000000,-5139.346052,348.336929,5139.346052,-348.336929,-348.336929,-5139.346052,348.336929,5139.346052
4834.000000,0.000000,0.000000,-5139.682821,346.398842,5139.682821,-346.398842,-346.398842,-5139.682821,346.398842,5139.682821
4835.000000,0.000000,0.000000,-5140.017708,344.460628,5140.017708,-344.460628,-344.460628,-5140.017708,344.460628,5140.017708
4836.000000,0.000000,0.000000,-5140.350712,342.522287,5140.350712,-342.522287,-342.522287,-5140.350712,342.522287,5140.350712
4837.000000,0.000000,0.000000,-5140.681834,340.583821,5140.681834,-340.583821,-340.583821,-5140.681834,340.583821,5140.681834
4838.000000,0.000000,0.000000,-5141.011074,338.645230,5141.011074,-338.645230,-338.645230,-5141.011074,338.645230,5141.011074
4839.000000,0.000000,0.000000,-5141.338432,336.706514,5141.338432,-336.706514,-336.706514,-5141.338432,336.706514,5141.338432
4840.000000,0.000000,0.000000,-5141.663908,334.767674,5141.663908,-334.767674,-334.767674,-5141.663908,334.767674,5141.663908
4841.000000,0.000000,0.000000,-5141.987502,332.828712,5141.987502,-332.828712,-332.828712,-5141.987502,332.828712,5141.987502
4842.000000,0.000000,0.000000,-5142.309214,330.889628,5142.309214,-330.889628,-330.889628,-5142.309214,330.889628,5142.309214
4843.000000,0.000000,0.000000,-5142.629044,328.950422,5142.629044,-328.950422,-328.950422,-5142.629044,328.950422,5142.629044
4844.000000,0.000000,0.000000,-5142.946993,327.011095,5142.946993,-327.011095,-327.011095,-5142.946993,327.011095,5142.946993
4845.000000,0.000000,0.000000,-5143.263060,325.071648,5143.263060,-325.071648,-325.071648,-5143.263060,325.071648,5143.263060
4846.000000,0.000000,0.000000,-5143.577245,323.132083,5143.577245,-323.132083,-323.132083,-5143.577245,323.132083,5143.577245
4847.000000,0.000000,0.000000,-5143.889550,321.192398,5143.889550,-321.192398,-321.192398,-5143.889550,321.192398,5143.889550
4848.000000,0.000000,0.000000,-5144.199973,319.252596,5144.199973,-319.252596,-319.252596,-5144.199973,319.252596,5144.199973
4849.000000,0.000000,0.000000,-5144.508515,317.312676,5144.508515,-317.312676,-317.312676,-5144.508515,317.312676,5144.508515
4850.000000,0.000000,0.000000,-5144.815176,315.372641,5144.815176,-315.372641,-315.372641,-5144.815176,315.372641,5144.815176
4851.000000,0.000000,0.000000,-5145.119956,313.432489,5145.119956,-313.432489,-313.432489,-5145.119956,313.432489,5145.119956
4852.000000,0.000000,0.000000,-5145.422855,311.492223,5145.422855,-311.492223,-311.492223,-5145.422855,311.492223,5145.422855
4853.000000,0.000000,0.000000,-5145.723873,309.551842,5145.723873,-309.551842,-309.551842,-5145.723873,309.551842,5145.723873
4854.000000,0.000000,0.000000,-5146.023011,307.611348,5146.023011,-307.611348,-307.611348,-5146.023011,307.611348,5146.023011
4855.000000,0.000000,0.000000,-5146.320268,305.670741,5146.320268,-305.670741,-305.670741,-5146.320268,305.670741,5146.320268
4856.000000,0.000000,0.000000,-5146.615645,303.730023,5146.615645,-303.730023,-303.730023,-5146.615645,303.730023,5146.615645
4857.000000,0.000000,0.000000,-5146.909141,301.789192,5146.909141,-301.789192,-301.789192,-5146.909141,301.789192,5146.909141
4858.000000,0.000000,0.000000,-5147.200757,299.848251,5147.200757,-299.848251,-299.848251,-5147.200757,299.848251,5147.200757
4859.000000,0.000000,0.000000,-5147.490492,297.907201,5147.490492,-297.907201,-297.907201,-5147.490492,297.907201,5147.490492
4860.000000,0.000000,0.000000,-5147.778348,295.966041,5147.778348,-295.966041,-295.966041,-5147.778348,295.966041,5147.778348
4861.000000,0.000000,0.000000,-5148.064323,294.024773,5148.064323,-294.024773,-294.024773,-5148.064323,294.024773,5148.064323
4862.000000,0.000000,0.000000,-5148.348418,292.083396,5148.348418,-292.083396,-292.083396,-5148.348418,292.083396,5148.348418
4863.000000,0.000000,0.000000,-5148.630634,290.141913,5148.630634,-290.141913,-290.141913,-5148.630634,290.141913,5148.630634
4864.000000,0.000000,0.000000,-5148.910970,288.200324,5148.910970,-288.200324,-288.200324,-5148.910970,288.200324,5148.910970
4865.000000,0.000000,0.000000,-5149.189426,286.258629,5149.189426,-286.258629,-286.258629,-5149.189426,286.258629,5149.189426
4866.000000,0.000000,0.000000,-5149.466002,284.316829,5149.466002,-284.316829,-284.316829,-5149.466002,284.316829,5149.466002
4867.000000,0.000000,0.000000,-5149.740699,282.374925,5149.740699,-282.374925,-282.374925,-5149.740699,282.374925,5149.740699
4868.000000,0.000000,0.000000,-5150.013516,280.432918,5150.013516,-280.432918,-280.432918,-5150.013516,280.432918,5150.013516
4869.000000,0.000000,0.000000,-5150.284454,278.490808,5150.284454,-278.490808,-278.490808,-5150.284454,278.490808,5150.284454
4870.000000,0.000000,0.000000,-5150.553513,276.548596,5150.553513,-276.548596,-276.548596,-5150.553513,276.548596,5150.553513
4871.000000,0.000000,0.000000,-5150.820692,274.606283,5150.820692,-274.606283,-274.606283,-5150.820692,274.606283,5150.820692
4872.000000,0.000000,0.000000,-5151.085992,272.663869,5151.085992,-272.663869,-272.663869,-5151.085992,272.663869,5151.085992
4873.000000,0.000000,0.000000,-5151.349414,270.721355,5151.349414,-270.721355,-270.721355,-5151.349414,270.721355,5151.349414
4874.000000,0.000000,0.000000,-5151.610956,268.778743,5151.610956,-268.778743,-268.778743,-5151.610956,268.778743,5151.610956
4875.000000,0.000000,0.000000,-5151.870619,266.836031,5151.870619,-266.836031,-266.836031,-5151.870619,266.836031,5151.870619
4876.000000,0.000000,0.000000,-5152.128404,264.893223,5152.128404,-264.893223,-264.893223,-5152.128404,264.893223,5152.128404
4877.000000,0.000000,0.000000,-5152.384310,262.950317,5152.384310,-262.950317,-262.950317,-5152.384310,262.950317,5152.384310
4878.000000,0.000000,0.000000,-5152.638337,261.007315,5152.638337,-261.007315,-261.007315,-5152.638337,261.007315,5152.638337
4879.000000,0.000000,0.000000,-5152.890485,259.064217,5152.890485,-259.064217,-259.064217,-5152.890485,259.064217,5152.890485
4880.000000,0.000000,0.000000,-5153.140755,257.121025,5153.140755,-257.121025,-257.121025,-5153.140755,257.121025,5153.140755
4881.000000,0.000000,0.000000,-5153.389147,255.177739,5153.389147,-255.177739,-255.177739,-5153.389147,255.177739,5153.389147
4882.000000,0.000000,0.000000,-5153.635660,253.234359,5153.635660,-253.234359,-253.234359,-5153.635660,253.234359,5153.635660
4883.000000,0.000000,0.000000,-5153.880295,251.290887,5153.880295,-251.290887,-251.290887,-5153.880295,251.290887,5153.880295
4884.000000,0.000000,0.000000,-5154.123052,249.347322,5154.123052,-249.347322,-249.347322,-5154.123052,249.347322,5154.123052
4885.000000,0.000000,0.000000,-5154.363930,247.403667,5154.363930,-247.403667,-247.403667,-5154.363930,247.403667,5154.363930
4886.000000,0.000000,0.000000,-5154.602931,245.459921,5154.602931,-245.459921,-245.459921,-5154.602931,245.459921,5154.602931
4887.000000,0.000000,0.000000,-5154.840053,243.516085,5154.840053,-243.516085,-243.516085,-5154.840053,243.516085,5154.840053
4888.000000,0.000000,0.000000,-5155.075298,241.572160,5155.075298,-241.572160,-241.572160,-5155.075298,241.572160,5155.075298
4889.000000,0.000000,0.000000,-5155.308665,239.628147,5155.308665,-239.628147,-239.628147,-5155.308665,239.628147,5155.308665
4890.000000,0.000000,0.000000,-5155.540154,237.684046,5155.540154,-237.684046,-237.684046,-5155.540154,237.684046,5155.540154
4891.000000,0.000000,0.000000,-5155.769765,235.739858,5155.769765,-235.739858,-235.739858,-5155.769765,235.739858,5155.769765
4892.000000,0.000000,0.000000,-5155.997499,233.795584,5155.997499,-233.795584,-233.795584,-5155.997499,233.795584,5155.997499
4893.000000,0.000000,0.000000,-5156.223355,231.851225,5156.223355,-231.851225,-231.851225,-5156.223355,231.851225,5156.223355
4894.000000,0.000000,0.000000,-5156.447333,229.906780,5156.447333,-229.906780,-229.906780,-5156.447333,229.906780,5156.447333
4895.000000,0.000000,0.000000,-5156.669434,227.962252,5156.669434,-227.962252,-227.962252,-5156.669434,227.962252,5156.669434
4896.000000,0.000000,0.000000,-5156.889658,226.017640,5156.889658,-226.017640,-226.017640,-5156.889658,226.017640,5156.889658
4897.000000,0.000000,0.000000,-5157.108005,224.072946,5157.108005,-224.072946,-224.072946,-5157.108005,224.072946,5157.108005
4898.000000,0.000000,0.000000,-5157.324474,222.128170,5157.324474,-222.128170,-222.128170,-5157.324474,222.128170,5157.324474
4899.000000,0.000000,0.000000,-5157.539066,220.183312,5157.539066,-220.183312,-220.183312,-5157.539066,220.183312,5157.539066
4900.000000,0.000000,0.000000,-5157.751781,218.238374,5157.751781,-218.238374,-218.238374,-5157.751781,218.238374,5157.751781
4901.000000,0.000000,0.000000,-5157.962619,216.293356,5157.962619,-216.293356,-216.293356,-5157.962619,216.293356,5157.962619
4902.000000,0.000000,0.000000,-5158.171580,214.348260,5158.171580,-214.348260,-214.348260,-5158.171580,214.348260,5158.171580
4903.000000,0.000000,0.000000,-5158.378664,212.403085,5158.378664,-212.403085,-212.403085,-5158.378664,212.403085,5158.378664
4904.000000,0.000000,0.000000,-5158.583871,210.457832,5158.583871,-210.457832,-210.457832,-5158.583871,210.457832,5158.583871
4905.000000,0.000000,0.000000,-5158.787201,208.512502,5158.787201,-208.512502,-208.512502,-5158.787201,208.512502,5158.787201
4906.000000,0.000000,0.000000,-5158.988655,206.567096,5158.988655,-206.567096,-206.567096,-5158.988655,206.567096,5158.988655
4907.000000,0.000000,0.000000,-5159.188232,204.621615,5159.188232,-204.621615,-204.621615,-5159.188232,204.621615,5159.188232
4908.000000,0.000000,0.000000,-5159.385933,202.676058,5159.385933,-202.676058,-202.676058,-5159.385933,202.676058,5159.385933
4909.000000,0.000000,0.000000,-5159.581756,200.730428,5159.581756,-200.730428,-200.730428,-5159.581756,200.730428,5159.581756
4910.000000,0.000000,0.000000,-5159.775704,198.784725,5159.775704,-198.784725,-198.784725,-5159.775704,198.784725,5159.775704
4911.000000,0.000000,0.000000,-5159.967775,196.838948,5159.967775,-196.838948,-196.838948,-5159.967775,196.838948,5159.967775
4912.000000,0.000000,0.000000,-5160.157969,194.893100,5160.157969,-194.893100,-194.893100,-5160.157969,194.893100,5160.157969
4913.000000,0.000000,0.000000,-5160.346288,192.947181,5160.346288,-192.947181,-192.947181,-5160.346288,192.947181,5160.346288
4914.000000,0.000000,0.000000,-5160.532730,191.001191,5160.532730,-191.001191,-191.001191,-5160.532730,191.001191,5160.532730
4915.000000,0.000000,0.000000,-5160.717296,189.055131,5160.717296,-189.055131,-189.055131,-5160.717296,189.055131,5160.717296
4916.000000,0.000000,0.000000,-5160.899985,187.109002,5160.899985,-187.109002,-187.109002,-5160.899985,187.109002,5160.899985
4917.000000,0.000000,0.000000,-5161.080799,185.162805,5161.080799,-185.162805,-185.162805,-5161.080799,185.162805,5161.080799
4918.000000,0.000000,0.000000,-5161.259737,183.216540,5161.259737,-183.216540,-183.216540,-5161.259737,183.216540,5161.259737
4919.000000,0.000000,0.000000,-5161.436798,181.270208,5161.436798,-181.270208,-181.270208,-5161.436798,181.270208,5161.436798
4920.000000,0.000000,0.000000,-5161.611984,179.323810,5161.611984,-179.323810,-179.323810,-5161.611984,179.323810,5161.611984
4921.000000,0.000000,0.000000,-5161.785294,177.377347,5161.785294,-177.377347,-177.377347,-5161.785294,177.377347,5161.785294
4922.000000,0.000000,0.000000,-5161.956728,175.430818,5161.956728,-175.430818,-175.430818,-5161.956728,175.430818,5161.956728
4923.000000,0.000000,0.000000,-5162.126286,173.484226,5162.126286,-173.484226,-173.484226,-5162.126286,173.484226,5162.126286
4924.000000,0.000000,0.000000,-5162.293969,171.537570,5162.293969,-171.537570,-171.537570,-5162.293969,171.537570,5162.293969
4925.000000,0.000000,0.000000,-5162.459776,169.590851,5162.459776,-169.590851,-169.590851,-5162.459776,169.590851,5162.459776
4926.000000,0.000000,0.000000,-5162.623707,167.644071,5162.623707,-167.644071,-167.644071,-5162.623707,167.644071,5162.623707
4927.000000,0.000000,0.000000,-5162.785763,165.697229,5162.785763,-165.697229,-165.697229,-5162.785763,165.697229,5162.785763
4928.000000,0.000000,0.000000,-5162.945943,163.750327,5162.945943,-163.750327,-163.750327,-5162.945943,163.750327,5162.945943
4929.000000,0.000000,0.000000,-5163.104248,161.803365,5163.104248,-161.803365,-161.803365,-5163.104248,161.803365,5163.104248
4930.000000,0.000000,0.000000,-5163.260678,159.856343,5163.260678,-159.856343,-159.856343,-5163.260678,159.856343,5163.260678
4931.000000,0.000000,0.000000,-5163.415232,157.909264,5163.415232,-157.909264,-157.909264,-5163.415232,157.909264,5163.415232
4932.000000,0.000000,0.000000,-5163.567911,155.962126,5163.567911,-155.962126,-155.962126,-5163.567911,155.962126,5163.567911
4933.000000,0.000000,0.000000,-5163.718714,154.014932,5163.718714,-154.014932,-154.014932,-5163.718714,154.014932,5163.718714
4934.000000,0.000000,0.000000,-5163.867642,152.067681,5163.867642,-152.067681,-152.067681,-5163.867642,152.067681,5163.867642
4935.000000,0.000000,0.000000,-5164.014695,150.120375,5164.014695,-150.120375,-150.120375,-5164.014695,150.120375,5164.014695
4936.000000,0.000000,0.000000,-5164.159873,148.173014,5164.159873,-148.173014,-148.173014,-5164.159873,148.173014,5164.159873
4937.000000,0.000000,0.000000,-5164.303176,146.225598,5164.303176,-146.225598,-146.225598,-5164.303176,146.225598,5164.303176
4938.000000,0.000000,0.000000,-5164.444604,144.278130,5164.444604,-144.278130,-144.278130,-5164.444604,144.278130,5164.444604
4939.000000,0.000000,0.000000,-5164.584157,142.330608,5164.584157,-142.330608,-142.330608,-5164.584157,142.330608,5164.584157
4940.000000,0.000000,0.000000,-5164.721835,140.383035,5164.721835,-140.383035,-140.383035,-5164.721835,140.383035,5164.721835
4941.000000,0.000000,0.000000,-5164.857638,138.435410,5164.857638,-138.435410,-138.435410,-5164.857638,138.435410,5164.857638
4942.000000,0.000000,0.000000,-5164.991566,136.487734,5164.991566,-136.487734,-136.487734,-5164.991566,136.487734,5164.991566
4943.000000,0.000000,0.000000,-5165.123619,134.540009,5165.123619,-134.540009,-134.540009,-5165.123619,134.540009,5165.123619
4944.000000,0.000000,0.000000,-5165.253798,132.592235,5165.253798,-132.592235,-132.592235,-5165.253798,132.592235,5165.253798
4945.000000,0.000000,0.000000,-5165.382101,130.644412,5165.382101,-130.644412,-130.644412,-5165.382101,130.644412,5165.382101
4946.000000,0.000000,0.000000,-5165.508530,128.696541,5165.508530,-128.696541,-128.696541,-5165.508530,128.696541,5165.508530
4947.000000,0.000000,0.000000,-5165.633085,126.748623,5165.633085,-126.748623,-126.748623,-5165.633085,126.748623,5165.633085
4948.000000,0.000000,0.000000,-5165.755764,124.800659,5165.755764,-124.800659,-124.800659,-5165.755764,124.800659,5165.755764
4949.000000,0.000000,0.000000,-5165.876569,122.852649,5165.876569,-122.852649,-122.852649,-5165.876569,122.852649,5165.876569
4950.000000,0.000000,0.000000,-5165.995500,120.904594,5165.995500,-120.904594,-120.904594,-5165.995500,120.904594,5165.995500
4951.000000,0.000000,0.000000,-5166.112556,118.956495,5166.112556,-118.956495,-118.956495,-5166.112556,118.956495,5166.112556
4952.000000,0.000000,0.000000,-5166.227737,117.008353,5166.227737,-117.008353,-117.008353,-5166.227737,117.008353,5166.227737
